"","countrycode","regioncode","provincecode","population","estprop_provs","meanprop_provs","estprop_provs2","meanprop_provs2","sumreach_provs","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","estprop_regs_rhs","meanprop_regs_rhs","estprop_regs_rhs2","meanprop_regs_rhs2","sumreach_regs_rhs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"16","ES","ESCL","ESSG",153129,NA,NA,NA,NA,0,2399548,0.0430934974990381,0.0473504273504274,NA,NA,2599,0,0,0,0,0,0.0473504273504274,0.0430934974990381,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"17","ES","ESCL","ESLE",460001,NA,NA,NA,NA,0,2399548,0.0430934974990381,0.0473504273504274,NA,NA,2599,0,0,0,0,0,0.0473504273504274,0.0430934974990381,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"18","ES","ESCL","ESBU",356958,NA,NA,NA,NA,0,2399548,0.0430934974990381,0.0473504273504274,NA,NA,2599,0,0,0,0,0,0.0473504273504274,0.0430934974990381,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"19","ES","ESCL","ESVA",519546,NA,NA,NA,NA,0,2399548,0.0430934974990381,0.0473504273504274,NA,NA,2599,0,0,0,0,0,0.0473504273504274,0.0430934974990381,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"20","ES","ESCL","ESSO",88636,NA,NA,NA,NA,0,2399548,0.0430934974990381,0.0473504273504274,NA,NA,2599,0,0,0,0,0,0.0473504273504274,0.0430934974990381,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"21","ES","ESCL","ESSA",330119,NA,NA,NA,NA,0,2399548,0.0430934974990381,0.0473504273504274,NA,NA,2599,0,0,0,0,0,0.0473504273504274,0.0430934974990381,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"22","ES","ESCL","ESP",160980,NA,NA,NA,NA,0,2399548,0.0430934974990381,0.0473504273504274,NA,NA,2599,0,0,0,0,0,0.0473504273504274,0.0430934974990381,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"23","ES","ESCL","ESZA",172539,NA,NA,NA,NA,0,2399548,0.0430934974990381,0.0473504273504274,NA,NA,2599,0,0,0,0,0,0.0473504273504274,0.0430934974990381,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"24","ES","ESCM","ESCR",495761,NA,NA,NA,NA,0,2032863,0.0490863489788606,0.0535326688815061,NA,NA,2791,0,0,0,0,0,0.0535326688815061,0.0490863489788606,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"25","ES","ESCM","ESAB",388167,NA,NA,NA,NA,0,2032863,0.0490863489788606,0.0535326688815061,NA,NA,2791,0,0,0,0,0,0.0535326688815061,0.0490863489788606,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"26","ES","ESCM","ESCU",196329,NA,NA,NA,NA,0,2032863,0.0490863489788606,0.0535326688815061,NA,NA,2791,0,0,0,0,0,0.0535326688815061,0.0490863489788606,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"27","ES","ESCM","ESGU",257762,NA,NA,NA,NA,0,2032863,0.0490863489788606,0.0535326688815061,NA,NA,2791,0,0,0,0,0,0.0535326688815061,0.0490863489788606,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"28","ES","ESCM","ESTO",694844,NA,NA,NA,NA,0,2032863,0.0490863489788606,0.0535326688815061,NA,NA,2791,0,0,0,0,0,0.0535326688815061,0.0490863489788606,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"29","ES","ESCN","ESTF",1032983,NA,NA,NA,NA,0,2153389,0.0272452068617558,0.0272916666666667,NA,NA,991,0,0,0,0,0,0.0272916666666667,0.0272452068617558,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"30","ES","ESCN","ESGC",1120406,NA,NA,NA,NA,0,2153389,0.0272452068617558,0.0272916666666667,NA,NA,991,0,0,0,0,0,0.0272916666666667,0.0272452068617558,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"31","ES","ESCT","ESB",5664579,NA,NA,NA,NA,0,7675217,0.0324841853308258,0.0482104608911838,NA,NA,5849,0,0,0,0,0,0.0482104608911838,0.0324841853308258,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"32","ES","ESCT","ESL",434930,NA,NA,NA,NA,0,7675217,0.0324841853308258,0.0482104608911838,NA,NA,5849,0,0,0,0,0,0.0482104608911838,0.0324841853308258,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"33","ES","ESCT","EST",804664,NA,NA,NA,NA,0,7675217,0.0324841853308258,0.0482104608911838,NA,NA,5849,0,0,0,0,0,0.0482104608911838,0.0324841853308258,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"34","ES","ESCT","ESGI",771044,NA,NA,NA,NA,0,7675217,0.0324841853308258,0.0482104608911838,NA,NA,5849,0,0,0,0,0,0.0482104608911838,0.0324841853308258,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"35","ES","ESEX","ESCC",394151,NA,NA,NA,NA,0,1067710,0.0346607669616519,0.03,NA,NA,1356,0,0,0,0,0,0.03,0.0346607669616519,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"36","ES","ESEX","ESBA",673559,NA,NA,NA,NA,0,1067710,0.0346607669616519,0.03,NA,NA,1356,0,0,0,0,0,0.03,0.0346607669616519,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"37","ES","ESGA","ESC",1119596,NA,NA,NA,NA,0,2699499,0.0318696883852691,0.0386115591397849,NA,NA,2824,0,0,0,0,0,0.0386115591397849,0.0318696883852691,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"38","ES","ESGA","ESLU",329587,NA,NA,NA,NA,0,2699499,0.0318696883852691,0.0386115591397849,NA,NA,2824,0,0,0,0,0,0.0386115591397849,0.0318696883852691,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"39","ES","ESGA","ESPO",942665,NA,NA,NA,NA,0,2699499,0.0318696883852691,0.0386115591397849,NA,NA,2824,0,0,0,0,0,0.0386115591397849,0.0318696883852691,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"40","ES","ESGA","ESOR",307651,NA,NA,NA,NA,0,2699499,0.0318696883852691,0.0386115591397849,NA,NA,2824,0,0,0,0,0,0.0386115591397849,0.0318696883852691,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"41","ES","ESIB","ESPM",1149460,0.0386666666666667,0.0411640211640212,NA,NA,750,1149460,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"42","ES","ESMC","ESMU",1493898,NA,NA,NA,NA,0,1493898,0.0043956043956044,0.009375,NA,NA,455,0,0,0,0,0,0.009375,0.0043956043956044,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"43","ES","ESMD","ESM",6663394,NA,NA,NA,NA,0,6663394,0.0633866845075738,0.0649514271336948,NA,NA,58293,0,0,0,0,0,0.0649514271336948,0.0633866845075738,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"44","ES","ESML",NA,NA,NA,NA,NA,NA,NA,86487,NA,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"45","ES","ESNC","ESNA",654214,NA,NA,NA,NA,0,654214,0.0377777777777778,0.042,NA,NA,450,0,0,0,0,0,0.042,0.0377777777777778,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"46","ES","ESPV","ESVI",331549,NA,NA,NA,NA,0,2207776,0.0469401947148818,0.0473148148148148,NA,NA,2876,0,0,0,0,0,0.0473148148148148,0.0469401947148818,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"47","ES","ESPV","ESBI",1152651,NA,NA,NA,NA,0,2207776,0.0469401947148818,0.0473148148148148,NA,NA,2876,0,0,0,0,0,0.0473148148148148,0.0469401947148818,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"48","ES","ESPV","ESSS",723576,NA,NA,NA,NA,0,2207776,0.0469401947148818,0.0473148148148148,NA,NA,2876,0,0,0,0,0,0.0473148148148148,0.0469401947148818,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"49","ES","ESRI","ESLO",316798,NA,NA,NA,NA,0,316798,0.019047619047619,0.0133333333333333,NA,NA,105,0,0,0,0,0,0.0133333333333333,0.019047619047619,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"50","ES","ESVC","ESA",1858683,NA,NA,NA,NA,0,5003769,0.0293832741362609,0.0326646403242148,NA,NA,3097,0,0,0,0,0,0.0326646403242148,0.0293832741362609,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"51","ES","ESVC","ESCS",579962,NA,NA,NA,NA,0,5003769,0.0293832741362609,0.0326646403242148,NA,NA,3097,0,0,0,0,0,0.0326646403242148,0.0293832741362609,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
"52","ES","ESVC","ESV",2565124,NA,NA,NA,NA,0,5003769,0.0293832741362609,0.0326646403242148,NA,NA,3097,0,0,0,0,0,0.0326646403242148,0.0293832741362609,NA,NA,47026208,0.0512229612947153,0.0450012348959222,NA,NA,19093,0.0334111500941128,0.0379394855554237,0,0,91769,0.0391556820894763,0.0364787558675347,NA,NA
