"","countrycode","regioncode","population_region","estprop_regs","meanprop_regs","estprop_regs2","meanprop_regs2","sumreach_regs","meanprop_regs_agg","estprop_regs_agg","meanprop_regs_agg2","estprop_regs_agg2","population_country","estprop_country","meanprop_country","estprop_country2","meanprop_country2","sumreach_country","estprop_country_rhs","meanprop_country_rhs","estprop_country_rhs2","meanprop_country_rhs2","sumreach_country_rhs","meanprop_country_agg","estprop_country_agg","meanprop_country_agg2","estprop_country_agg2"
"11","BR","BRMA",6904241,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"12","BR","BRMG",20869101,0.00951086956521739,0.0146666666666667,NA,NA,736,0.0146666666666667,0.00951086956521739,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"13","BR","BRMS",2651235,NA,NA,NA,NA,10,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"14","BR","BRMT",3265486,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"15","BR","BRPA",8175113,0.256,0.265,0.02,0.0125,250,0.265,0.256,0.0125,0.02,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"16","BR","BRPB",3972202,0.0133333333333333,0.0133333333333333,0,0,150,0.0133333333333333,0.0133333333333333,0,0,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"17","BR","BRPE",9345173,0.10958904109589,0.0977777777777778,NA,NA,584,0.0977777777777778,0.10958904109589,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"18","BR","BRPI",3204028,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"19","BR","BRPR",11163018,0.0340909090909091,0.0676923076923077,NA,NA,528,0.0676923076923077,0.0340909090909091,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"20","BR","BRRJ",16550024,0.0939393939393939,0.0733053221288515,0.00606060606060606,0.00285714285714286,330,0.0733053221288515,0.0939393939393939,0.00285714285714286,0.00606060606060606,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"21","BR","BRRN",3442175,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"22","BR","BRRO",1768204,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"23","BR","BRRR",505665,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"24","BR","BRRS",11247972,0.0131086142322097,0.0085,NA,NA,534,0.0085,0.0131086142322097,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"25","BR","BRSC",6819190,0,0,0,0,180,0,0,0,0,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"26","BR","BRSE",2242937,NA,NA,NA,NA,0,NA,NA,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"27","BR","BRSP",44396484,0.0125826402217957,0.0248311013936444,NA,NA,9378,0.0248311013936444,0.0125826402217957,NA,NA,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
"28","BR","BRTO",1515126,0.18,0.18,0.04,0.04,50,0.18,0.18,0.04,0.04,204453710,0.00482315112540193,0.0015,NA,NA,622,0.0312983374839333,0.0339878928811969,0.00158671845943796,0.00102751735518589,13429,0.032549741192911,0.0301263521508605,NA,NA
